,Title,Year,Authors,Journal,Journal Acronym
100,kFolden: k-Fold Ensemble for Out-Of-Distribution Detection.,2021,"Xiaoya Li, Jiwei Li, Xiaofei Sun, Chun Fan, Tianwei Zhang, Fei Wu, Yuxian Meng, Jun Zhang", EMNLP  2021: 3102-3115,emnlp
101,Fine-tuning Is Not Enough: A Simple yet Effective Watermark Removal Attack for DNN Models.,2021,"Shangwei Guo, Tianwei Zhang, Han Qiu, Yi Zeng, Tao Xiang, Yang Liu", IJCAI 2021: 3635-3641,ijcai
102,Towards Practical Cloud Offloading for Low-cost Ground Vehicle Workloads.,2021,"Yuan Xu, Tianwei Zhang, Jimin Han, Sa Wang, Yungang Bao", IPDPS 2021: 734-745,ipps
103,A Unified Anomaly Detection Methodology for Lane-Following of Autonomous Driving Systems.,2021,"Xingshuo Han, Kangjie Chen, Yuan Zhou, Meikang Qiu, Chun Fan, Yang Liu, Tianwei Zhang", ISPA/BDCloud/SocialCom/SustainCom 2021: 836-844,ispa
104,Systematic Testing of Autonomous Driving Systems Using Map Topology-Based Scenario Classification.,2021,"Yun Tang, Yuan Zhou, Tianwei Zhang, Fenghua Wu, Yang Liu, Gang Wang", ASE 2021: 1342-1346,kbse
105,Practical and Scalable Security Verification of Secure Architectures.,2021,"Tianwei Zhang, Jakub Jakub, Ruby B. Lee", HASP@MICRO 2021: 2:1-2:9,micro
106,Analysis and Mitigation of Function Interaction Risks in Robot Apps.,2021,"Yuan Xu, Tianwei Zhang, Yungang Bao", RAID 2021: 1-16,raid
107,An Investigation of Byzantine Threats in Multi-Robot Systems.,2021,"Gelei Deng, Yuan Zhou, Yuan Xu, Tianwei Zhang, Yang Liu", RAID 2021: 17-32,raid
108,Characterization and prediction of deep learning workloads in large-scale GPU datacenters.,2021,"Qinghao Hu, Peng Sun, Shengen Yan, Yonggang Wen, Tianwei Zhang", SC 2021: 104,sc
109,Local Black-box Adversarial Attacks: A Query Efficient Approach.,2021,"Tao Xiang, Hangcheng Liu, Shangwei Guo, Tianwei Zhang, Xiaofeng Liao",01032 ,corr
110,When NAS Meets Watermarking: Ownership Verification of DNN Models via Cache Side Channels.,2021,"Xiaoxuan Lou, Shangwei Guo, Tianwei Zhang, Yinqian Zhang, Yang Liu",03523 ,corr
111,Risk Analysis and Policy Enforcement of Function Interactions in Robot Apps.,2021,"Yuan Xu, Tianwei Zhang, Yungang Bao",12365 ,corr
112,"A Survey of Microarchitectural Side-channel Vulnerabilities, Attacks and Defenses in Cryptography.",2021,"Xiaoxuan Lou, Tianwei Zhang, Jun Jiang, Yinqian Zhang",14244 ,corr
113,Sentence Similarity Based on Contexts.,2021,"Xiaofei Sun, Yuxian Meng, Xiang Ao, Fei Wu, Tianwei Zhang, Jiwei Li, Chun Fan",07623 ,corr
114,Modeling Text-visual Mutual Dependency for Multi-modal Dialog Generation.,2021,"Shuhe Wang, Yuxian Meng, Xiaofei Sun, Fei Wu, Rongbin Ouyang, Rui Yan, Tianwei Zhang, Jiwei Li",14445 ,corr
115,Parameter Estimation for the SEIR Model Using Recurrent Nets.,2021,"Chun Fan, Yuxian Meng, Xiaofei Sun, Fei Wu, Tianwei Zhang, Jiwei Li",14524 ,corr
116,Fast Nearest Neighbor Machine Translation.,2021,"Yuxian Meng, Xiaoya Li, Xiayu Zheng, Fei Wu, Xiaofei Sun, Tianwei Zhang, Jiwei Li",14528 ,corr
